Symbol,Name,Sector,Price,Price/Earnings,Dividend Yield,Earnings/Share,52 Week Low,52 Week High,Market Cap,EBITDA,Price/Sales,Price/Book,SEC Filings
SCDBF,linus balm duke,Energy,113.47,40.59,1.432452,-14.06,492.4,105.73,5715379807,65826252754,2.695744,34.46,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SCDBF
PIZRL,scott swift two,Energy,203.97,-45.51,1.824004,-6.65,124.86,198.42,66570210659,21889884598,4.771322,4.95,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PIZRL
TZTZF,cavitiy cow nun,Energy,33.33,47.04,3.447542,-16.69,485.87,311.76,73433393186,38033663213,7.231523,110.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TZTZF
DVYAM,water music tree,Financials,75.55,-10.64,1.040307,-18.51,225.23,157.09,57350898118,7678983816,6.617535,112.78,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DVYAM
TVNNY,sink pk snow,Utilities,40.49,-45.69,2.979155,-0.61,427.16,322.34,67950273002,24571222125,8.553806,72.08,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TVNNY
XBJBY,red orange cena,Consumer Staples,205.41,-19.52,8.613919,-18.96,2.33,331.36,11098546574,53370846059,1.633254,98.43,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=XBJBY
BSVJR,flue chips computer,Consumer Discretionary,184.48,-16.02,3.124113,-14.65,61.75,188.42,43329195319,29306354198,1.06513,50.27,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BSVJR
CBVBJ,katniss nun jackson,Industrials,286.76,147.1,8.135288,15.14,284.75,437.03,43705057538,13880864519,6.253881,30.66,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CBVBJ
BUXGG,parsley monkey dex,Consumer Discretionary,173.95,162.26,4.417616,-1.61,41.96,193.48,47646877941,73419939821,3.880576,143.17,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BUXGG
DOZDE,linus linus percey,Information Technology,215.47,120.73,6.800303,1.57,21.26,319.47,38287726909,61054506427,1.822877,129.22,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DOZDE
BMQGS,ben straw mouth,Information Technology,93.57,104,6.959304,-18.32,197.7,275.41,41154713447,48517337328,6.630964,140.25,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BMQGS
DBZOW,lucy veneers betty,Consumer Discretionary,60.9,30.47,8.589576,17.1,360.55,493.84,16952920563,31368110015,3.322513,56.05,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DBZOW
SNJZS,one veneers mobbey,Health Care,182.14,156.68,1.384186,-10.9,41.92,219.77,46045830475,75328098217,5.847375,76.65,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SNJZS
UCVYX,truck blue  kong,Information Technology,275.77,121.02,5.334365,12.22,229.89,342.51,76737339720,79865824149,6.122682,125.6,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UCVYX
MJCOX,moboe austin purple,Consumer Staples,229.99,64.6,8.574044,-3.5,427.53,406.53,3207337536,86436225998,7.661357,191.31,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MJCOX
VVMRE,katniss bite kardashian,Materials,191.78,41.87,1.109635,-8.87,175.87,44.85,22734164941,44153747732,3.275638,13.51,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VVMRE
JFAGR,sugar timothy orange,Materials,163.37,16.9,6.009375,-10.68,264.23,430.94,72445185122,30573994828,2.95065,95.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=JFAGR
ASKRV,flue blueberries rummikub,Industrials,149.54,105.65,1.947689,9.04,234.74,16.8,19621916136,86845779593,5.702656,22.51,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ASKRV
XQXHO,kermit mazdarati monet,Industrials,208.69,68.08,1.70214,-13.56,115.92,271,98241054042,79073537701,5.191304,9.42,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=XQXHO
MGWWT,phone courtney chloe,Financials,68.39,176.95,6.992372,-4.9,82.98,450.48,9134863845,68245503961,8.19656,27.22,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MGWWT
HKTDI,kite balm kardashian,Industrials,181.29,101.91,3.713966,8.08,269.41,66.92,52622839155,42253556682,5.156665,28.85,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HKTDI
NMYQL,mother percey ben,Financials,127.4,66.66,4.289365,2.62,198.09,219.57,2129637632,41460946136,7.279913,47.7,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NMYQL
EMQHO,emo khloe fire,Industrials,259.5,190.75,4.562201,-15.55,283,121.32,53366838277,70735696052,3.705877,153.94,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EMQHO
XJBTL,intern betty rasp,Industrials,130.82,173.37,3.669254,18.38,14.75,133.18,48820025979,15273518659,5.312218,179.91,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=XJBTL
VJAKE,intern khloe austin,Consumer Discretionary,49.41,15.52,8.028483,-6.8,182.87,271.61,57835242213,53852694470,6.850981,51.17,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VJAKE
XBPTV,nose jackson wheel,Utilities,258.14,32.36,8.653842,16.19,435.73,208.75,62076089738,97124448659,3.425298,29.27,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=XBPTV
NONFP,issa katniss lash,Real Estate,249.25,88.1,3.530966,2.06,425.28,466.15,65043752886,81671160178,7.800276,121.76,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NONFP
ZQBHU,nail brown elmo,Financials,4.33,98.14,4.660724,13.81,480.36,100.68,60938155871,93588815090,5.412243,195.78,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ZQBHU
WAYTH,cup hobo flute,Consumer Discretionary,168.73,38.23,8.580098,9.27,394.64,366.53,22993002303,62277807644,7.931985,198.62,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WAYTH
UJDMK,mazdarati moboe rose ,Information Technology,193.75,-9.23,7.888967,-9.74,61.18,431.29,61085096438,91028916671,3.576833,7.79,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UJDMK
WKJLW,reitz lizard titanic,Consumer Discretionary,207.57,52.41,6.693684,12.42,285.05,440.09,86456988687,56258621887,2.811327,116.16,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WKJLW
SGXCY,mamas fart nun,Information Technology,65.21,180.3,7.704247,-5.74,275.71,417.23,33409793780,32560373963,1.934981,110.86,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SGXCY
CLVXG,mother blue  blueberries,Health Care,227.89,121.74,7.152366,10.66,136.58,127.91,94465066126,82119934934,4.285388,166.38,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CLVXG
BSNCY,two balm timothy,Real Estate,183.71,10.25,8.306817,-11.59,34.9,273.09,80107715820,25849338617,4.998243,140.1,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BSNCY
DIDOK,balm lavendar phone,Financials,292.96,198.24,6.854179,7.82,147.96,411.33,42377386902,22079347210,7.138892,7.77,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DIDOK
GYSKM,sugar sweat doga,Information Technology,254.54,115.85,1.294183,-4.62,417.43,489.19,3284799835,1005148316,5.816876,188.04,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GYSKM
ZGFXQ,king ric  one,Industrials,268.03,157.04,8.178107,12.07,99.92,56.1,3977216904,84063149380,2.063311,92.23,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ZGFXQ
QVBVP,austin basil computer,Health Care,1.15,92.78,1.374728,-19.28,33.64,14.13,37820611664,53532302069,6.833594,76.21,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=QVBVP
KSARL,sugar voks number,Information Technology,83.57,128.5,3.932107,-6.25,200.9,158.01,82737437175,75663966360,6.486603,42.15,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KSARL
NEKDH,percey wawas spice,Information Technology,133.92,82.68,6.482177,17.25,32.32,273.68,97836425618,66651573249,3.215828,129.51,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NEKDH
ZEYLB,timothy chips john ,Materials,292.39,128.53,6.278853,16.42,253.9,33.6,27742088607,6224116799,4.908026,29.53,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ZEYLB
ABWPM,daria bottle  jackson,Information Technology,67.43,165.88,4.3861,-15.72,288.77,463.24,15365856908,93428249887,3.759372,49.72,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ABWPM
FWXSU,oboe male tongue,Industrials,174.87,61.7,6.696389,1.8,320.04,260.31,40467915881,23456424438,2.458378,62.83,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FWXSU
CMVME,taylor orange monkey,Energy,109.31,-2.02,7.332359,19.85,225.2,349.32,41225891584,87314266080,5.566682,102.17,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CMVME
MSYLD,kong intern jimmy,Information Technology,298.48,7.14,8.962433,18.11,228.63,269.75,67788963437,70899204031,7.194567,58.02,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MSYLD
KNRUC,cow filling dez,Utilities,70.56,182.33,5.595003,7.13,334.9,187.29,96008826405,90607768814,5.014466,117.38,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KNRUC
SCEHD,yeet duke kardashian,Energy,151.88,185.21,6.663224,9.07,374.37,262.88,90408751679,38649063933,4.771824,141.69,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SCEHD
PMNEJ,sink music ally,Financials,223.03,44.86,8.770271,11.41,135.48,129.04,24305033155,87799321173,2.793763,128.53,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PMNEJ
RUNJK,martsons reitz jackson,Financials,254.74,-24.31,2.940454,-12.29,291.53,399.74,20933584342,36663070154,1.681029,196,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RUNJK
PJIGM,rajan two number,Consumer Discretionary,164.73,3.12,1.592419,-17.55,439.72,231.46,1188040799,81922079220,5.889466,68.42,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PJIGM
WKNOP,wawas president boom,Consumer Discretionary,276.5,191.8,3.078985,-16.66,377.76,312.64,10442814916,85162353094,7.174865,124.89,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WKNOP
YPSGS,two betty cena,Utilities,261.18,-15.08,4.707431,-18.62,236.75,343.17,34366206537,92312955564,8.799593,31.55,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=YPSGS
IMCQE,hong travis jimmy,Health Care,195.73,-33.56,2.1853,16.32,385.06,221.11,47734163245,21892527617,7.857159,154.17,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=IMCQE
YVSDJ,pk jimmy sister,Utilities,215.24,-4.45,1.706313,-3.02,35.26,415.35,88927843347,47869897023,1.687644,124.22,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=YVSDJ
AQNVX,betty number jackson,Information Technology,149.77,135.51,4.371839,-9.81,110.81,259.69,2396207285,36062331869,2.995326,117.03,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AQNVX
AYJFF,lizard nail john ,Health Care,125.36,-8.89,7.754567,19.53,270.4,270.31,64770858567,98313273919,2.926813,42.72,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AYJFF
HIVTH,mobbey percey sink,Industrials,100.1,182.62,2.879778,-5.63,480.25,249.6,53226953105,39911770959,3.782974,151.84,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HIVTH
RSYUI,monet jenner trish,Consumer Discretionary,214.37,142.8,2.14784,-12.13,44.31,331.59,44893508701,45567633337,3.642935,7.33,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RSYUI
MEVRQ,monkey tongue daria,Real Estate,64.28,156.94,1.997973,9.31,102.8,39.57,6197041609,41588387070,6.329262,98.51,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MEVRQ
QQVAC,might tree wax,Financials,73.44,-26.45,1.917696,-19.25,304.16,111.61,48369682306,36717784383,6.919517,20.71,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=QQVAC
JHGMY,pajama nett hunger,Information Technology,92.96,154.53,4.087415,-19.16,93.59,264.46,55248757431,20903933665,2.028661,10,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=JHGMY
RQGAK,black jimmy dex,Industrials,264.94,117.75,7.609338,14.55,139.89,218.97,23192111215,81593940933,5.826939,24.91,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RQGAK
TUFOT,libwests monkey luke,Energy,90.33,-1.99,8.714739,8.75,41.44,160.35,64778120981,74252677839,3.59695,143.82,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TUFOT
BEUUH,flute lobotomy pajama,Industrials,155.64,111.53,7.887353,16.88,12.83,309.92,86922943128,90150101899,7.280512,72.11,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BEUUH
LJXUU,oboe ben oboe,Financials,154.17,144.52,7.421832,16.32,468.52,425.83,97093421565,524658253,4.05894,32.03,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LJXUU
TUWAF,yeet purple uncle,Utilities,228.07,145.22,7.539605,5.73,23.5,388.43,46810974050,69531710445,5.501083,103.73,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TUWAF
YPTEY,boom cena cow,Financials,201.96,-49.6,7.875454,8.34,355.31,470.97,62609883245,99664157110,6.881538,77.22,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=YPTEY
XEGFU,cena car aunt,Financials,254.32,160.77,5.798978,-3.24,455.11,119.29,2096115196,6503801987,4.275218,118.8,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=XEGFU
VYXSP,issa jenner cigar,Real Estate,143.86,114.33,1.18961,1.31,289.46,131.81,73357586190,94548930734,1.582194,149,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VYXSP
ARPLD,yellow doja moboe,Consumer Discretionary,220.81,-23.66,8.950106,-11.3,266.99,258.29,19305133177,98729886358,2.494447,67.66,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ARPLD
HQSZR,pk linus sonic,Information Technology,93.79,134.84,4.326795,14.41,180.3,468.72,63606079958,37828410909,2.466534,192.97,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HQSZR
QATEC,iceberg travis rajan,Consumer Staples,45.83,78.82,2.785998,12.28,390.64,474.91,35332757114,792868627,7.409325,143.49,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=QATEC
ZDAGK,boat pk music,Consumer Discretionary,174.85,42.3,4.117781,-15.46,168.59,455.74,64393349433,74688337359,3.227503,99.65,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ZDAGK
PQNDM,cup parsley veneers,Industrials,208.92,58.73,3.971881,17.65,229.89,61.08,60966829572,30382410794,5.567431,80.99,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PQNDM
HVNMH,chips star blue ,Consumer Staples,272.65,-39.2,1.477621,6.82,382.84,102.05,71833756842,82161373425,7.482527,30.81,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HVNMH
DDEQI,men  boat rummikub,Consumer Discretionary,198.76,-35.9,2.703879,-6.09,103.43,147.19,4322305817,17939495450,8.601922,163.31,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DDEQI
MNMAH,wells betty scott,Consumer Discretionary,261.97,37.32,4.17585,-0.24,263.83,84.62,69504378739,38932923436,1.555251,188.59,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MNMAH
ILEQG,kite sink sculpture,Information Technology,124.63,86.77,6.8597,10.72,445.24,423.95,38507590807,40936832914,5.762266,55.62,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ILEQG
CBCDF,lime  sweat fart,Industrials,93.79,133.19,4.260702,16.78,46.85,350.84,6450842650,59735557342,4.040574,190.11,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CBCDF
CWASZ,mango  martsons daria,Financials,30.59,146.91,3.366516,9.79,38.97,121.85,23169078777,12140079668,1.373238,46.68,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CWASZ
OLDBL,mobbey oboe intern,Financials,248.62,84.69,2.053191,0.42,436.14,35.81,13950618906,79515331167,1.570442,27.42,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=OLDBL
PLBFE,voks pk chocolate,Energy,37.98,126.5,6.487555,14.09,54.38,381.66,83776393204,67572885399,4.022132,48.3,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PLBFE
ZSZGC,orange seattle  dentures,Information Technology,103.73,-34.55,4.616804,12.36,446.22,235.28,49641508406,65967120642,2.773875,170.25,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ZSZGC
QBQDA,boom vape brown,Health Care,125.85,-46.44,1.71853,13.66,144.18,397.26,23932446332,82058859017,2.731457,84.66,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=QBQDA
XNOGX,lash star voks,Energy,76.2,-1.89,5.123599,-16.41,226.99,263,30083489568,63574806568,8.957371,49.46,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=XNOGX
ITHIZ,austin phone elmo,Industrials,202.92,14.64,1.89711,-15.25,167.87,103.13,14114139092,18276907047,6.752589,109.95,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ITHIZ
QGPJI,president male lime ,Utilities,166.35,135.16,6.007414,-17.92,220.27,292.65,30078928994,89968330730,1.337654,124.21,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=QGPJI
UBDTV,courtney brown seattle ,Real Estate,128.21,141.18,5.779618,12.03,466.27,497.67,9297720129,64169676554,5.493757,162.78,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UBDTV
MHTIL,a&a sugar ice,Materials,218.52,80.05,5.839543,1.05,200.07,429.98,2837116782,91153282912,6.664662,128.42,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MHTIL
TMIDC,lizard mouth mouth,Industrials,52.33,130.34,4.602008,-4.91,134.47,217.49,98094970296,13387589099,6.100964,109.82,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TMIDC
FIVXW,chuck jenner parsley,Health Care,248.83,120,7.067298,9.92,129.61,234.91,36035931990,76675658151,2.385741,27.98,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FIVXW
DVUZN,rosemary yeast kite,Consumer Staples,197.24,86.84,7.600232,1.78,333.19,19.25,44557952981,78969855251,3.186984,14.63,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DVUZN
YNLAU,hunger chuck oboe,Health Care,169.1,175.73,2.402918,-15.13,174.51,141.51,60888341977,79677088213,6.508761,145.7,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=YNLAU
FRDFJ,lip anita mother,Energy,113.3,164.94,6.875739,-17,217.52,390.88,26060203205,62958614400,2.960679,93.36,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FRDFJ
TRJDC,ric  monopoly lizard,Real Estate,207.25,159.55,2.04139,3.54,321.97,57.88,31578377819,5891895309,3.206159,2.52,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TRJDC
HGBDT,cat issa martsons,Information Technology,153.89,183.67,3.56969,-6.48,134.35,461.98,46458137774,46301687396,8.149461,119.96,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HGBDT
IBWDH,cigar neyaa libwests,Consumer Discretionary,156.33,162.26,2.902471,6.78,294.73,326.79,69648180801,63241900688,6.856372,59.4,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=IBWDH
QZIMP,spice oboe hobo,Real Estate,261.99,51.39,8.597965,13.9,449.68,55.96,4934984363,61932096740,7.039075,185.59,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=QZIMP
GMBZB,fart lash moboe,Materials,137.37,50.92,6.167982,8.87,347.55,469.02,56246125297,45401793126,5.258572,156.18,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GMBZB
PSFJY,monkey ben chuck,Industrials,194.17,134.39,3.771236,5.37,47.68,208.8,48656050924,96145070224,4.511923,74.43,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PSFJY
PYXIQ,father hobo jack ,Health Care,202.54,45.13,2.079924,-14.91,15.15,475.65,46690793709,75355810862,8.926509,128.07,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PYXIQ
DGRWL,rose  mazdarati kermit,Industrials,105.08,28.46,7.718609,-15.44,434.87,421.61,61001005325,40492196075,2.891563,26.48,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DGRWL
TGOEE,taylor filling mamas,Information Technology,215.25,68.94,7.365222,-2.35,290.79,105.87,64278792257,67571115990,1.336525,164.02,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TGOEE
XJTHW,rajan lime  music,Information Technology,14.8,84.67,6.863254,16.05,259.97,309.13,29031972865,19692456377,5.862392,20.49,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=XJTHW
DWVGL,luke boat ben,Materials,186.81,177.43,6.137333,-6.15,84.8,280.9,34653037348,72922143573,5.508926,157.32,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DWVGL
VYJVS,green  publixes courtney,Financials,251.31,126.94,8.176591,-7.95,209.65,409.34,20802502517,15698627586,8.548162,23.39,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VYJVS
UHWLL,seattle  jimmy water,Consumer Discretionary,157.34,72.22,6.244739,14.22,348.33,137.4,53522061351,96499211673,5.958206,14.05,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UHWLL
VCIPQ,publixes khloe red,Industrials,180.64,-32.31,4.086315,-19.39,33.26,442.5,67577317710,45394316511,5.064954,7.18,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VCIPQ
